Time,Rain,Solar Rad,Prędkość wiatru  [m/s],Temperatura powietrza [°C],Wilgotność względna [%],Ciśnienie na poziomie stacji [hPa],Facade_Orientation,Floor_Level,Area,Insulation,Temperature
09:00:00,0,335,4,27.9,63,1005,S,1,green,uninsulated,21.9
10:00:00,0,490,5,29.4,53,1004.7,S,1,green,uninsulated,24.8
11:00:00,0,630,5,30.7,47,1004.3,S,1,green,uninsulated,28.4
12:00:00,0,694,5,31.6,41,1003.9,S,1,green,uninsulated,32.6
13:00:00,0,742,4,31.8,41,1003.4,S,1,green,uninsulated,36.5
14:00:00,0,723,4,32.4,38,1003.1,S,1,green,uninsulated,39.8
15:00:00,0,654,2,32.2,37,1002.8,S,1,green,uninsulated,39.5
16:00:00,0,543,2,31,44,1002.6,S,1,green,uninsulated,39.9
17:00:00,0,381,1,29.1,56,1003.1,S,1,green,uninsulated,39.6
18:00:00,0,75,0,25.6,61,1003.5,S,1,green,uninsulated,37.9
19:00:00,0,27,0,22.9,71,1003.9,S,1,green,uninsulated,33.4
20:00:00,0,2,1,21.9,76,1003.9,S,1,green,uninsulated,28.4
21:00:00,0,0,0,20.9,81,1004,S,1,green,uninsulated,25.4
22:00:00,0,0,0,19.3,84,1004,S,1,green,uninsulated,23.8
23:00:00,0,0,1,19.3,81,1003.9,S,1,green,uninsulated,22.7
00:00:00,0,0,0,17.8,87,1003.9,S,1,green,uninsulated,21.6
01:00:00,0,0,1,17.5,87,1003.8,S,1,green,uninsulated,20.4
02:00:00,0,0,1,18.6,85,1003.9,S,1,green,uninsulated,19.7
03:00:00,0,0,2,16.2,90,1003.9,S,1,green,uninsulated,19.0
04:00:00,0,0,1,17.6,89,1004,S,1,green,uninsulated,18.5
05:00:00,0,0,0,16.9,90,1004.4,S,1,green,uninsulated,18.0
06:00:00,0,1,1,20.5,81,1004.4,S,1,green,uninsulated,17.6
07:00:00,0,27,2,23.5,68,1004.4,S,1,green,uninsulated,17.5
08:00:00,0,139,2,26.2,60,1004.9,S,1,green,uninsulated,19.2
09:00:00,0,350,2,29,51,1004.8,S,1,green,uninsulated,21.5
10:00:00,0,509,2,30.7,41,1004.4,S,1,green,uninsulated,25.0
11:00:00,0,629,2,31.5,40,1004.3,S,1,green,uninsulated,29.2
12:00:00,0,708,1,32.3,36,1004.1,S,1,green,uninsulated,35.2
13:00:00,0,739,2,32.2,36,1003.6,S,1,green,uninsulated,39.9
14:00:00,0,706,2,32.2,34,1003.4,S,1,green,uninsulated,42.9
15:00:00,0,660,3,32.1,34,1003.3,S,1,green,uninsulated,42.4
16:00:00,0,542,2,31.7,36,1003.1,S,1,green,uninsulated,42.8
17:00:00,0,376,1,30.4,43,1003.2,S,1,green,uninsulated,43.1
18:00:00,0,69,1,27.9,52,1003.7,S,1,green,uninsulated,43.5
19:00:00,0,24,1,25.9,61,1004.3,S,1,green,uninsulated,35.3
20:00:00,0,1,1,22.5,76,1004.4,S,1,green,uninsulated,29.5
21:00:00,0,0,1,22.2,78,1004.3,S,1,green,uninsulated,26.1
22:00:00,0,0,1,21.4,82,1004.5,S,1,green,uninsulated,24.3
23:00:00,0,0,1,21.1,79,1004.5,S,1,green,uninsulated,23.4
00:00:00,0,0,1,21.1,80,1004.8,S,1,green,uninsulated,22.7
01:00:00,0,0,1,20.9,87,1005.1,S,1,green,uninsulated,22
02:00:00,0,0,1,20.3,89,1005.4,S,1,green,uninsulated,21.8
03:00:00,0,0,2,19.8,90,1006.5,S,1,green,uninsulated,21.7
04:00:00,0,0,3,19.4,86,1007.5,S,1,green,uninsulated,21.2
05:00:00,0,0,2,18.8,81,1008.3,S,1,green,uninsulated,20.7
06:00:00,0,0,3,19.5,77,1008.8,S,1,green,uninsulated,20.6
07:00:00,0,30,2,20.2,73,1009.3,S,1,green,uninsulated,20.2
08:00:00,0,141,2,21.4,69,1009.4,S,1,green,uninsulated,20.0
09:00:00,0,245,2,21.4,74,1009.6,S,1,green,uninsulated,21.4
10:00:00,0,374,3,19,88,1010.2,S,1,green,uninsulated,22.9
11:00:00,0,467,2,20.1,85,1010.2,S,1,green,uninsulated,25.4
12:00:00,0,309,3,19.7,85,1010.1,S,1,green,uninsulated,27.7
13:00:00,0,399,2,19.9,85,1010.2,S,1,green,uninsulated,28.1
14:00:00,0,234,3,20.3,81,1009.9,S,1,green,uninsulated,26.5
15:00:00,0,223,2,20.1,82,1009.8,S,1,green,uninsulated,25.5
16:00:00,0,166,2,20.3,80,1009.7,S,1,green,uninsulated,24.7
17:00:00,0,125,1,20.3,80,1009.5,S,1,green,uninsulated,24.2
18:00:00,0,98,1,19.6,83,1009.5,S,1,green,uninsulated,23.9
19:00:00,0,53,1,18,90,1009.8,S,1,green,uninsulated,22.9
20:00:00,0,2,1,17.4,92,1009.9,S,1,green,uninsulated,21.3
21:00:00,0,0,1,17.3,93,1009.9,S,1,green,uninsulated,20.0
22:00:00,0,0,1,16.2,95,1009.9,S,1,green,uninsulated,19.3
23:00:00,0,0,1,15.7,96,1009.6,S,1,green,uninsulated,18.8
00:00:00,0,0,0,15.7,97,1009.4,S,1,green,uninsulated,18
01:00:00,0,0,2,16,96,1009.2,S,1,green,uninsulated,16.8
02:00:00,0,0,2,16.5,85,1008.8,S,1,green,uninsulated,16.3
03:00:00,0,0,2,16.5,83,1008.4,S,1,green,uninsulated,15.9
04:00:00,0,0,1,16.1,86,1008.5,S,1,green,uninsulated,15.7
05:00:00,0,0,2,16.4,86,1008.5,S,1,green,uninsulated,15.3
06:00:00,0,0,3,17,83,1008.5,S,1,green,uninsulated,14.8
07:00:00,0,22,3,18,79,1008.3,S,1,green,uninsulated,15.4
08:00:00,0,87,5,19.4,76,1008.3,S,1,green,uninsulated,16.5
09:00:00,0,226,4,20.4,72,1007.8,S,1,green,uninsulated,18.1
10:00:00,0,332,3,21,70,1007.5,S,1,green,uninsulated,20.4
11:00:00,0,493,3,22.4,63,1006.9,S,1,green,uninsulated,22.6
12:00:00,0,462,3,22.9,61,1006.1,S,1,green,uninsulated,27.1
13:00:00,0,650,2,24.2,57,1005.4,S,1,green,uninsulated,28.7
14:00:00,0,720,2,24.6,54,1004.9,S,1,green,uninsulated,32.9
15:00:00,0,635,3,24.7,55,1004.5,S,1,green,uninsulated,35.2
16:00:00,0,522,3,24.4,54,1004.1,S,1,green,uninsulated,36
17:00:00,0,349,3,23.1,59,1003.9,S,1,green,uninsulated,36.0
18:00:00,0,59,2,21.4,64,1004.1,S,1,green,uninsulated,33.8
19:00:00,0,25,2,20.2,67,1004,S,1,green,uninsulated,26.6
20:00:00,0,1,2,19.4,67,1004,S,1,green,uninsulated,23.2
21:00:00,0,0,2,18.8,68,1003.9,S,1,green,uninsulated,20.7
22:00:00,0,0,2,18.1,69,1003.7,S,1,green,uninsulated,19.3
23:00:00,0,0,1,16.2,78,1003.2,S,1,green,uninsulated,18.3
00:00:00,0,0,1,14.9,86,1003,S,1,green,uninsulated,17.6
01:00:00,0,0,0,14.1,90,1002.4,S,1,green,uninsulated,17.9
02:00:00,0,0,1,14.2,89,1002.4,S,1,green,uninsulated,17.9
03:00:00,0,0,3,14.5,88,1002,S,1,green,uninsulated,17.2
04:00:00,0,0,0,13.5,92,1002,S,1,green,uninsulated,16.2
05:00:00,0,0,1,13.8,93,1002.2,S,1,green,uninsulated,15.5
06:00:00,0,0,1,16,89,1002.3,S,1,green,uninsulated,15.1
07:00:00,0,28,1,18.8,76,1002.3,S,1,green,uninsulated,14.9
08:00:00,0,127,1,20.8,68,1002.2,S,1,green,uninsulated,16.0
09:00:00,0,317,1,23.3,65,1002.1,S,1,green,uninsulated,17.9
10:00:00,0,472,2,25,63,1001.7,S,1,green,uninsulated,20.7
11:00:00,0,588,3,26,58,1001.3,S,1,green,uninsulated,24.7
12:00:00,0,672,2,27.7,56,1001.1,S,1,green,uninsulated,29.4
13:00:00,0,715,2,28.2,54,1000.8,S,1,green,uninsulated,33.5
14:00:00,0,683,3,28.4,52,1000.3,S,1,green,uninsulated,36.4
15:00:00,0,590,3,28.6,51,1000.1,S,1,green,uninsulated,38.2
16:00:00,0,467,3,28.4,53,1000.1,S,1,green,uninsulated,39.3
17:00:00,0,305,2,27,58,1000.3,S,1,green,uninsulated,38.0
18:00:00,0,78,2,25.7,63,1000.7,S,1,green,uninsulated,36.0
19:00:00,0,32,2,24.5,68,1000.9,S,1,green,uninsulated,30.4
20:00:00,0,1,2,23.3,74,1001.3,S,1,green,uninsulated,27.2
21:00:00,0,0,2,23.3,72,1001.1,S,1,green,uninsulated,24.9
22:00:00,0,0,2,22,76,1001.3,S,1,green,uninsulated,23.3
23:00:00,0,0,1,21.3,80,1001.4,S,1,green,uninsulated,22.2
00:00:00,0,0,1,21.1,80,1001.3,S,1,green,uninsulated,21.3
max,23.11,994,12,35.6,100,1010.8,S,1,green,uninsulated,43.5
min,0,0,0,10.5,30,990.2,S,1,green,uninsulated,11.9
08:00:00,0,69,3,13.6,91,995.5,S,2,green,uninsulated,15.5
09:00:00,0,101,3,14.9,82,995.4,S,2,green,uninsulated,15.9
10:00:00,0,89,3,16.9,68,995.2,S,2,green,uninsulated,14.8
11:00:00,0,256,3,19.4,57,994.5,S,2,green,uninsulated,15.1
12:00:00,0,461,2,20.1,56,994.1,S,2,green,uninsulated,20.4
13:00:00,0,994,5,21,48,993.6,S,2,green,uninsulated,22.0
14:00:00,0,578,6,21.3,47,993.5,S,2,green,uninsulated,24.1
15:00:00,0,345,6,21.1,48,993.2,S,2,green,uninsulated,23.0
16:00:00,0,176,4,21.2,51,992.8,S,2,green,uninsulated,21.5
17:00:00,0,280,6,21.9,49,992.8,S,2,green,uninsulated,22.5
18:00:00,0,198,6,20.8,53,992.8,S,2,green,uninsulated,22.3
19:00:00,0,81,4,19.4,60,993.2,S,2,green,uninsulated,22.5
20:00:00,0,47,4,15.6,93,994.6,S,2,green,uninsulated,21.8
21:00:00,0,5,4,15.5,94,995.3,S,2,green,uninsulated,20.3
22:00:00,0.76,0,5,15.3,93,996.2,S,2,green,uninsulated,18.2
23:00:00,0,0,3,14.6,90,996.8,S,2,green,uninsulated,16
00:00:00,0,0,2,12.9,94,997.3,S,2,green,uninsulated,15.8
01:00:00,0,0,1,11.8,96,997.7,S,2,green,uninsulated,15.3
02:00:00,0,0,2,11.6,96,997.8,S,2,green,uninsulated,14.5
03:00:00,0,0,1,11.5,94,998.1,S,2,green,uninsulated,13.6
04:00:00,0,0,1,11.9,92,998.5,S,2,green,uninsulated,12.9
05:00:00,0,5,4,14.5,81,998.9,S,2,green,uninsulated,12.5
06:00:00,0,54,2,16.6,75,999.1,S,2,green,uninsulated,12.5
07:00:00,0,207,3,18.3,66,999.2,S,2,green,uninsulated,13.8
08:00:00,0,354,4,19.1,56,999.2,S,2,green,uninsulated,16.5
09:00:00,0,456,4,19.3,57,998.9,S,2,green,uninsulated,20.6
10:00:00,0,520,5,19.7,53,998.9,S,2,green,uninsulated,23.4
11:00:00,0,355,7,22.6,49,998.3,S,2,green,uninsulated,23.6
12:00:00,0,358,8,22.5,48,997.9,S,2,green,uninsulated,23.7
13:00:00,0,617,5,21.6,49,997.9,S,2,green,uninsulated,23.7
14:00:00,0,522,1,20.9,56,997.9,S,2,green,uninsulated,24.1
15:00:00,0,234,2,22.3,48,997.5,S,2,green,uninsulated,23.6
16:00:00,0,97,2,22.6,49,997.1,S,2,green,uninsulated,22.2
17:00:00,0,211,4,22.4,46,997.4,S,2,green,uninsulated,22.7
18:00:00,0,283,3,21.3,51,997.4,S,2,green,uninsulated,24.9
19:00:00,0,105,3,19.6,56,997.7,S,2,green,uninsulated,23.8
20:00:00,0,37,2,17.5,66,998.2,S,2,green,uninsulated,22.3
21:00:00,0,10,1,16.5,70,998.4,S,2,green,uninsulated,20.9
22:00:00,0,0,2,15.8,75,998.5,S,2,green,uninsulated,19.6
23:00:00,0,0,2,17,70,998.5,S,2,green,uninsulated,18.4
00:00:00,0,0,0,15.5,75,998.3,S,2,green,uninsulated,17.4
01:00:00,0,0,1,14.3,82,998.2,S,2,green,uninsulated,16.9
02:00:00,0,0,2,14.4,82,997.7,S,2,green,uninsulated,16.6
03:00:00,0,0,2,13.7,86,997.6,S,2,green,uninsulated,15.8
04:00:00,0,0,1,14.8,83,997.6,S,2,green,uninsulated,15.1
05:00:00,0,4,2,17.6,73,997.2,S,2,green,uninsulated,14.6
06:00:00,0,48,4,19.9,66,997.3,S,2,green,uninsulated,14.4
07:00:00,0,212,6,23,55,997.1,S,2,green,uninsulated,16.4
08:00:00,0,335,8,25.1,47,996.5,S,2,green,uninsulated,20.0
09:00:00,0,436,7,26.9,43,995.5,S,2,green,uninsulated,25.6
10:00:00,0,690,7,28.7,43,994.7,S,2,green,uninsulated,27.8
11:00:00,0,819,7,30,41,993.6,S,2,green,uninsulated,29.9
12:00:00,0,890,7,30.6,38,992.8,S,2,green,uninsulated,30.6
13:00:00,0,924,6,31.5,36,992,S,2,green,uninsulated,32.3
14:00:00,0,916,9,32.1,35,991.3,S,2,green,uninsulated,32.8
15:00:00,0,693,9,31.8,34,990.6,S,2,green,uninsulated,32.6
16:00:00,0,740,8,30.8,38,990.4,S,2,green,uninsulated,32.7
17:00:00,0,583,9,30.5,38,990.4,S,2,green,uninsulated,32.8
18:00:00,0,220,6,29.4,41,990.2,S,2,green,uninsulated,31.9
19:00:00,0,62,3,27.3,46,990.8,S,2,green,uninsulated,31.3
20:00:00,0,43,5,25.6,53,991.9,S,2,green,uninsulated,30
21:00:00,0,4,2,23.6,61,992.5,S,2,green,uninsulated,28.3
22:00:00,0,0,4,22.5,70,993.3,S,2,green,uninsulated,27.0
23:00:00,0,0,4,21.1,78,994.5,S,2,green,uninsulated,25.8
00:00:00,0,0,3,19.2,83,994.5,S,2,green,uninsulated,24.1
01:00:00,0,0,2,18.1,91,995.2,S,2,green,uninsulated,23.0
02:00:00,0,0,1,18,92,996,S,2,green,uninsulated,21.1
03:00:00,0,0,2,18.2,90,996.6,S,2,green,uninsulated,19.9
04:00:00,0,0,4,18.6,86,997.4,S,2,green,uninsulated,19
05:00:00,0,0,3,19.1,75,998.5,S,2,green,uninsulated,18.7
06:00:00,0,27,3,18.7,68,999.4,S,2,green,uninsulated,19.1
07:00:00,0,124,3,19,57,1000.3,S,2,green,uninsulated,19.5
08:00:00,0,175,3,20.1,53,1001,S,2,green,uninsulated,20.4
09:00:00,0,264,1,18.7,74,1001.4,S,2,green,uninsulated,20.5
10:00:00,0,313,2,18.2,76,1001.8,S,2,green,uninsulated,21.3
11:00:00,0,198,2,19.6,71,1001.9,S,2,green,uninsulated,21.8
12:00:00,0,239,1,20,68,1001.8,S,2,green,uninsulated,20.4
13:00:00,0,433,2,20.9,69,1001.8,S,2,green,uninsulated,21.3
14:00:00,0,531,1,21.3,64,1001.7,S,2,green,uninsulated,23.2
15:00:00,0,401,1,21.3,64,1001.5,S,2,green,uninsulated,24.3
16:00:00,0,274,1,21.2,67,1001.7,S,2,green,uninsulated,23.7
17:00:00,0,113,3,20.9,65,1001.8,S,2,green,uninsulated,23
18:00:00,0,61,2,19.1,84,1002,S,2,green,uninsulated,21.6
19:00:00,0,50,4,18,87,1002,S,2,green,uninsulated,21
20:00:00,0,17,2,17.3,91,1002.7,S,2,green,uninsulated,20.2
21:00:00,0.25,7,1,16.6,94,1002.7,S,2,green,uninsulated,18.2
22:00:00,0,0,1,16.4,95,1002.9,S,2,green,uninsulated,17.5
23:00:00,0,0,1,15.8,98,1003.1,S,2,green,uninsulated,17.2
00:00:00,0,0,2,15.6,96,1003.1,S,2,green,uninsulated,17.0
01:00:00,0,0,1,15.9,99,1003,S,2,green,uninsulated,16.8
02:00:00,0,0,0,15.4,97,1003,S,2,green,uninsulated,16.9
03:00:00,0,0,1,16.2,99,1003.5,S,2,green,uninsulated,16.7
04:00:00,0,0,1,16.9,98,1003.7,S,2,green,uninsulated,16.6
05:00:00,0,0,2,16.6,99,1004.3,S,2,green,uninsulated,16.6
06:00:00,0,12,2,18.3,89,1004.6,S,2,green,uninsulated,17.0
07:00:00,0,44,2,20.1,80,1004.8,S,2,green,uninsulated,17.5
08:00:00,0,177,2,20.8,74,1005,S,2,green,uninsulated,18.5
09:00:00,0,390,2,23.3,62,1005,S,2,green,uninsulated,22.6
10:00:00,0,381,2,24.5,56,1004.8,S,2,green,uninsulated,24.1
11:00:00,0,385,2,25.4,51,1004.6,S,2,green,uninsulated,26.6
12:00:00,0,970,2,26.5,48,1004.6,S,2,green,uninsulated,28.3
13:00:00,0,663,3,26.5,48,1004.2,S,2,green,uninsulated,30.8
14:00:00,0,687,2,26.5,44,1004,S,2,green,uninsulated,30.4
15:00:00,0,338,1,27.3,42,1003.7,S,2,green,uninsulated,29.8
16:00:00,0,337,3,26.5,44,1003.8,S,2,green,uninsulated,29.6
17:00:00,0,301,2,26.4,46,1004,S,2,green,uninsulated,29.2
18:00:00,0,246,2,26.3,45,1004.1,S,2,green,uninsulated,29.0
19:00:00,0,113,2,25.4,49,1004.3,S,2,green,uninsulated,29.4
20:00:00,0,57,2,24.1,54,1004.8,S,2,green,uninsulated,27.3
21:00:00,0,7,1,21.2,65,1005.1,S,2,green,uninsulated,25.6
22:00:00,0,0,1,20.1,69,1005.2,S,2,green,uninsulated,23.8
23:00:00,0,0,0,19,76,1005.2,S,2,green,uninsulated,22.3
00:00:00,0,0,1,17.9,82,1005.6,S,2,green,uninsulated,20.9
01:00:00,0,0,0,17.7,82,1005.6,S,2,green,uninsulated,20.1
02:00:00,0,0,0,16.2,88,1005.7,S,2,green,uninsulated,19.5
03:00:00,0,0,0,16.3,88,1006,S,2,green,uninsulated,18.7
04:00:00,0,0,1,17,88,1006.1,S,2,green,uninsulated,17.9
05:00:00,0,4,2,19.9,79,1006.3,S,2,green,uninsulated,17.5
06:00:00,0,46,2,22.4,73,1006.4,S,2,green,uninsulated,17.9
07:00:00,0,180,3,24.7,65,1006,S,2,green,uninsulated,19.1
08:00:00,0,316,3,26.2,61,1006.1,S,2,green,uninsulated,21.8
09:00:00,0,410,3,27.1,58,1006.2,S,2,green,uninsulated,27.1
10:00:00,0,661,3,28,55,1005.7,S,2,green,uninsulated,29.7
11:00:00,0,759,4,29.3,51,1005.1,S,2,green,uninsulated,31.3
12:00:00,0,716,4,29.9,48,1004.6,S,2,green,uninsulated,30.7
13:00:00,0,666,4,29.9,48,1004.2,S,2,green,uninsulated,32.1
14:00:00,0,725,4,30.3,46,1003.8,S,2,green,uninsulated,33.3
15:00:00,0,581,4,29.9,48,1003.4,S,2,green,uninsulated,32.5
16:00:00,0,676,4,30.6,47,1003.1,S,2,green,uninsulated,33.3
17:00:00,0,244,3,31,46,1002.9,S,2,green,uninsulated,32.8
18:00:00,0,118,2,29.5,51,1002.8,S,2,green,uninsulated,32.7
19:00:00,0,60,2,28.1,54,1002.9,S,2,green,uninsulated,32.3
20:00:00,0,34,2,25.9,62,1003,S,2,green,uninsulated,31.2
21:00:00,0,8,2,24.4,67,1002.9,S,2,green,uninsulated,29.5
22:00:00,0,0,2,23.1,73,1002.7,S,2,green,uninsulated,27.8
23:00:00,0,0,2,22.8,74,1002.9,S,2,green,uninsulated,26.1
00:00:00,0,0,2,22,79,1002.9,S,2,green,uninsulated,24.8
01:00:00,0,0,2,21.5,83,1002.8,S,2,green,uninsulated,23.6
02:00:00,0,0,2,21.6,85,1002.7,S,2,green,uninsulated,22.6
03:00:00,0,0,1,21.2,88,1002.7,S,2,green,uninsulated,22.0
04:00:00,0,0,3,22.2,86,1002.5,S,2,green,uninsulated,21.3
05:00:00,0,4,3,23.8,81,1002.4,S,2,green,uninsulated,21.1
06:00:00,0,50,3,25.5,76,1002.3,S,2,green,uninsulated,21.4
07:00:00,0,167,4,27.9,69,1002,S,2,green,uninsulated,22.6
08:00:00,0,274,4,30.8,57,1001.7,S,2,green,uninsulated,25.4
09:00:00,0,396,6,32.8,47,1001.2,S,2,green,uninsulated,30.2
10:00:00,0,635,7,34.3,39,1000.7,S,2,green,uninsulated,33.5
11:00:00,0,738,7,35.6,38,1000,S,2,green,uninsulated,36.2
12:00:00,0,818,7,35.2,35,999.8,S,2,green,uninsulated,36.9
13:00:00,0,905,8,35.5,36,998.9,S,2,green,uninsulated,37.5
14:00:00,0,843,7,35.3,36,998.7,S,2,green,uninsulated,37.1
15:00:00,0,819,7,29.2,55,1000.1,S,2,green,uninsulated,38.0
16:00:00,0,530,3,26.7,63,1000,S,2,green,uninsulated,37.6
17:00:00,0,190,1,27.1,60,999.7,S,2,green,uninsulated,36.1
18:00:00,0,135,2,25.4,73,1000.5,S,2,green,uninsulated,30.9
19:00:00,0,110,12,20.1,91,1002.9,S,2,green,uninsulated,29.3
20:00:00,0,50,2,20.2,93,1002.8,S,2,green,uninsulated,27.9
21:00:00,0,1,3,20.4,94,1001.5,S,2,green,uninsulated,26.1
22:00:00,21.08,0,2,20.2,97,1001.8,S,2,green,uninsulated,21.8
23:00:00,0.51,0,1,20,97,1001.8,S,2,green,uninsulated,20.2
00:00:00,0,0,2,18.9,95,1002.6,S,2,green,uninsulated,19.9
01:00:00,0,0,2,19.3,98,1000.8,S,2,green,uninsulated,19.8
02:00:00,2.29,0,3,19.6,99,1002.2,S,2,green,uninsulated,20.1
03:00:00,1.52,0,1,19.6,99,1002.2,S,2,green,uninsulated,19.9
04:00:00,0.25,0,1,19.6,99,1002.3,S,2,green,uninsulated,19.6
05:00:00,0,1,2,21.1,96,1002.5,S,2,green,uninsulated,19.5
06:00:00,0,37,2,22.8,86,1002.3,S,2,green,uninsulated,19.4
07:00:00,0,179,1,23.7,82,1002.2,S,2,green,uninsulated,20.9
08:00:00,0,260,3,25.2,74,1002.4,S,2,green,uninsulated,23.5
09:00:00,0,254,3,25.7,70,1002.4,S,2,green,uninsulated,25.4
10:00:00,0,605,2,26.6,69,1002.3,S,2,green,uninsulated,28.7
11:00:00,0,685,2,27.1,65,1002.5,S,2,green,uninsulated,31.4
12:00:00,0,433,3,26.8,65,1002.3,S,2,green,uninsulated,31.5
13:00:00,0,447,3,28.3,55,1001.6,S,2,green,uninsulated,32.7
14:00:00,0,228,3,28.2,57,1001.6,S,2,green,uninsulated,31.6
15:00:00,0,430,2,29,53,1001.6,S,2,green,uninsulated,28.6
16:00:00,0,453,2,29,54,1001.3,S,2,green,uninsulated,31.9
17:00:00,0,568,1,27.5,60,1001,S,2,green,uninsulated,31.8
18:00:00,0,184,2,25.9,70,1001.9,S,2,green,uninsulated,30.8
19:00:00,0,66,2,21.4,96,1002.7,S,2,green,uninsulated,29.4
20:00:00,0,15,2,21.4,97,1002.1,S,2,green,uninsulated,27.1
21:00:00,0.25,0,2,19.9,97,1002.5,S,2,green,uninsulated,24.0
22:00:00,0.25,0,1,19.4,96,1001.9,S,2,green,uninsulated,22.2
23:00:00,0,0,0,18.6,97,1002.3,S,2,green,uninsulated,21.7
00:00:00,0,0,1,18.3,99,1002.2,S,2,green,uninsulated,21.1
01:00:00,0,0,1,18,99,1002,S,2,green,uninsulated,20.3
02:00:00,0,0,1,18.1,99,1002.1,S,2,green,uninsulated,19.8
03:00:00,0,0,1,17.9,98,1002,S,2,green,uninsulated,19.5
04:00:00,0,0,1,17.7,99,1001.8,S,2,green,uninsulated,19.1
05:00:00,0,5,1,19.6,96,1001.5,S,2,green,uninsulated,19.0
06:00:00,0,27,3,21.4,89,1001.5,S,2,green,uninsulated,19.2
07:00:00,0,149,3,22.6,86,1001.1,S,2,green,uninsulated,19.5
08:00:00,0,227,3,24.4,77,1000.4,S,2,green,uninsulated,21.1
09:00:00,0,428,3,25.1,77,1000,S,2,green,uninsulated,24.0
10:00:00,0,475,3,26.6,77,999.3,S,2,green,uninsulated,27.1
11:00:00,0,362,4,26.7,69,998.8,S,2,green,uninsulated,27.6
12:00:00,0,518,2,24.7,88,998.7,S,2,green,uninsulated,28.2
13:00:00,0,308,2,24.8,89,997.4,S,2,green,uninsulated,30.2
14:00:00,0.25,83,1,24.8,91,996.7,S,2,green,uninsulated,27.5
15:00:00,0,168,3,25.3,91,996.5,S,2,green,uninsulated,27.8
16:00:00,2.29,113,2,25.2,86,995.2,S,2,green,uninsulated,26.5
17:00:00,2.03,127,3,24.7,91,994.8,S,2,green,uninsulated,25
18:00:00,0.25,187,3,23,88,994.1,S,2,green,uninsulated,24.8
19:00:00,0,92,3,22.2,93,994.2,S,2,green,uninsulated,23.6
20:00:00,0,19,3,17.9,99,996.1,S,2,green,uninsulated,22.8
21:00:00,3.81,1,3,17.8,96,994.4,S,2,green,uninsulated,22.2
22:00:00,23.11,0,4,17.6,98,994.2,S,2,green,uninsulated,20.8
23:00:00,4.57,0,4,17.7,98,994,S,2,green,uninsulated,18.0
00:00:00,0.25,0,3,17.6,98,993.8,S,2,green,uninsulated,17.9
01:00:00,0,0,1,17.7,98,993.8,S,2,green,uninsulated,17.6
02:00:00,0,0,1,16.9,98,993.7,S,2,green,uninsulated,17.6
03:00:00,0,0,3,16.8,99,994,S,2,green,uninsulated,17.6
04:00:00,0,0,2,17.4,98,994.2,S,2,green,uninsulated,17.4
05:00:00,0,2,4,19.5,94,994.9,S,2,green,uninsulated,17.1
06:00:00,0,48,3,21.3,83,995.7,S,2,green,uninsulated,17.1
07:00:00,0,160,6,20.4,88,996.6,S,2,green,uninsulated,18.5
08:00:00,0,260,5,20.2,84,997.2,S,2,green,uninsulated,21.5
09:00:00,0,161,3,18.4,93,998,S,2,green,uninsulated,22.4
10:00:00,0,307,4,19.7,81,998.5,S,2,green,uninsulated,22.4
11:00:00,0.76,140,4,20,79,999.2,S,2,green,uninsulated,21.2
12:00:00,0,215,2,21.5,72,999.1,S,2,green,uninsulated,20.2
13:00:00,0,268,3,22.1,67,999.3,S,2,green,uninsulated,20.8
14:00:00,0,669,1,22.8,64,999.1,S,2,green,uninsulated,24.3
15:00:00,0,509,2,23.9,61,999,S,2,green,uninsulated,26.3
16:00:00,0,607,1,24,61,999,S,2,green,uninsulated,26.8
17:00:00,0,387,2,23.7,64,999.1,S,2,green,uninsulated,27.3
18:00:00,0,264,1,22.9,65,999.2,S,2,green,uninsulated,26.0
19:00:00,0,69,2,21.8,72,999.3,S,2,green,uninsulated,26.2
20:00:00,0,24,1,21.1,74,999.2,S,2,green,uninsulated,23.9
21:00:00,0,8,1,20.8,77,999.4,S,2,green,uninsulated,22.2
22:00:00,0,0,1,20.2,84,999.5,S,2,green,uninsulated,21.0
23:00:00,0,0,1,19.6,88,1000.3,S,2,green,uninsulated,20.5
00:00:00,0,0,3,18.1,98,1000.2,S,2,green,uninsulated,20.0
01:00:00,3.3,0,1,18.3,97,1000.2,S,2,green,uninsulated,19
02:00:00,1.52,0,4,17.8,97,999.8,S,2,green,uninsulated,18.6
03:00:00,2.03,0,1,17.6,96,1000.3,S,2,green,uninsulated,18.0
04:00:00,0.51,0,2,17.5,97,1000.7,S,2,green,uninsulated,17.4
05:00:00,0.25,0,3,17.9,95,1000.6,S,2,green,uninsulated,17.0
06:00:00,0.25,14,3,18.3,93,1001,S,2,green,uninsulated,17.2
07:00:00,0.25,44,4,19.3,87,1001.4,S,2,green,uninsulated,17.4
08:00:00,0,121,2,20.4,84,1001.3,S,2,green,uninsulated,18.0
09:00:00,0,214,2,22,75,1001,S,2,green,uninsulated,19.8
10:00:00,0,353,2,23.5,66,1000.4,S,2,green,uninsulated,21.4
11:00:00,0,789,3,25.3,59,999.9,S,2,green,uninsulated,26.8
12:00:00,0,904,2,25.8,56,999.8,S,2,green,uninsulated,28.1
13:00:00,0,890,4,26.7,50,999.6,S,2,green,uninsulated,29.4
14:00:00,0,899,3,27.1,50,999.3,S,2,green,uninsulated,29.2
15:00:00,0,841,4,27.3,50,998.7,S,2,green,uninsulated,28.8
